smiles,mol_id
CCCOP(=O)(CCC)OCC,moler_16567
COC(=O)C1=C(C)N=C2C=C(OCC3=CC=CN=C3)C=CC2=C1,moler_16568
O=C(CCCC1=CNC2=CC(Cl)=C(Cl)C(Cl)=C12)N1CCSCC1,moler_16569
CCOC1=CC=C(N2CCN3C=NC2=C3C(=O)OC(C)C)C=C1,moler_16570
O=C(CC1=CC=C(N2CCNCC2)C=C1)NC1=CC=CC=C1C(=O)NC1=CSC2=CC=CC=C12,moler_16571
CNCC(O)COC1=CC=C(NC(=O)CCCCC2=CC=CO2)C=C1,moler_16572
O=C(O)CCC(NC(=O)C1=CC=CN(CC(=O)NC2=CC=NC=N2)C1=O)C(=O)O,moler_16573
O=C(NN1CCC(NC2=CC=C3OCOC3=C2)CC1)C1=CC=C2N=C3C=CC=CC3=NC2=C1,moler_16574
O=C1C2=CC=CN=C2N=CN1CC1=CN(C2CCCCC2)N=C1C1=CC=C(F)C=C1,moler_16575
CC1=CC=C(CN2CCC(C3=CC(C4=CC=C(Cl)C=C4)=NN3C)CC2)C=C1,moler_16576
CCN(CC1=CC=C(Cl)C=C1)SCCNS(=O)(=O)C1CCCCC1,moler_16577
CC(N)(CC(N)=O)C1=NC(C2=CC=C(F)C=C2)=NO1,moler_16578
COC1=CC=C(C(=O)C2=CC=C(CCC(=O)N3CCCC3)C=C2)C=C1,moler_16579
O=C(OCCSC1=CC=C(Cl)C=C1)C1CCNC1,moler_16580
CCCNC(=O)C1=CC=C2C=CC3=C(C2=C1)C1=CC([N+](=O)[O-])=CC=C1C(C)(C)C3,moler_16581
CC=C(C1=CC=C(OCC)C=C1)C(C(=O)C1=CC=C(F)C=C1)N1C=NN=N1,moler_16582
CCCN1C2=CC=C(C(=O)OCC)C=C2N=C1C1=CC=C(NC(=O)CC(=O)O)C=C1,moler_16583
N#CC1=CC=C(C2=CC=NC=C2C(N)=O)C=C1,moler_16584
CC(C)(C)C1=CC=C(OCCOC2=CC=C(C(C)(C)C)C=C2)C=C1,moler_16585
CCOC1=NC(CNC(=O)CN2C(=O)C3=CC=CC=C3OC3=CC=CC=C32)=CC(NC(C)=O)=C1,moler_16586
COC(=O)C[NH2+]OC1=CC=C(CNC(=O)NC2=CC=C3C(=C2)CCC2=CC(Cl)=CC=C23)C=C1[N+](=O)[O-],moler_16587
O=C1NC2=CC(N=C(S)NC3=CC(O)=C(O)C(O)=C3)=CC=C2C2=CC=CC=C12,moler_16588
CCOC(=O)C=CC1=CC=C(OCCCOC2=CC=C(C(=O)CN3CCCC3=O)C=C2)C([N+](=O)[O-])=C1,moler_16589
CC(OC1=CC=C(NC(N)=O)C=C1)C(=O)NCCC1=CC=CC(C(F)(F)F)=C1,moler_16590
CCN(CC)C(=O)C(CC1=CC=C(Cl)C=C1)C(=O)NC1=NC2=CC=C(S(=O)(=O)N3CCN(C)CC3)C=C2S1,moler_16591
CCC1=CC=C(CCN2CCC(CC3=CC=CO3)(C(=O)OCC3=CC=C(Cl)O3)CC2)C=C1,moler_16592
CN(C)C1=CC=C(NC(=O)N2N=NN=C2C(OC(C)(C)C)C2=CC=C(Cl)C=C2)C=C1,moler_16593
CC(CN(CCCCCCCCCCCCNC(=N)C1CC1)CC(C)C(C)C(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O,moler_16594
COC1=CC=C(CC2=CC=CC=C2)C=C1,moler_16595
NC(=S)N1CCC2=CC=C([N+](=O)[O-])C=C2CC1,moler_16596
O=C(COC1=CC(N2CCCCC2)=C(Cl)C=C1[N+](=O)[O-])NC1=NC(C2=CC=C(Cl)C=C2)=CS1,moler_16597
CCOC1=CC=C(NC(=O)OCCOCCOCCOCC(=O)NC2=CC=C(NC(C)=O)C=C2)C=C1N(C)C,moler_16598
CC(C(=O)NN=C(N)C1=NOC(C(C)(C)C)=C1)N1C=NC2=CC=CC=C21,moler_16599
ClC1=CC=C(NC(=NC2CCNC2)NCC2=CC=CC=N2)S1,moler_16600
COCC(=O)N1CCCCC1,moler_16601
CC(=O)C1=CC=C(CCOCCN2N=C(C)C=C(OCC3=CC=CC=C3)C2=O)S1,moler_16602
C=NC1=CC=C(Cl)C=C1F,moler_16603
OC1=CC=C2C3=CC=CC=C3C3(CCN(CCCCCC4=CC=CC=C4)CC3)C2=C1,moler_16604
O=C(NNC1=NC2=CC(C(=O)NCCN3CCOCC3)=NN2C=C1)OC1=CC=C(Cl)C=C1F,moler_16605
C1=CC=C(OCCCOC2=CC=C(C3=CC=NC=C3)C=C2)C=C1,moler_16606
COCC(C)CN(CC1=CC2=C(C=C1)NC(=S)N(C1=CC=CC=C1)C2=O)C(C)=O,moler_16607
ClC1=CC=C2NC=C(CCCN=C=NC=C3C4=NC=CC3=C(CC3=CC=NC(C5CC5)=C3)N4)C2=C1,moler_16608
COC1=CC=C(C=CC(=O)NC2=CC=C3C(=C2)C=CC=C3C2=CC=C(OCC3=CC=CC=C3)C=C2)C=C1OC,moler_16609
O=C(NCCOC1=CC=C(C(=O)C2=CC=C(F)C=C2)C=C1)C1=CC=C(F)C=C1,moler_16610
COC1=CC=C(SC2=CC=C(C(O)CNCC3=CC=C(O)C(I)=C3)C=C2)C=C1,moler_16611
NC(CCCCCC1=CC=CC=C1)=NS,moler_16612
COC(=O)C1=CC=C(OC2=CC=C3OC4=CC=NC(O)=C4C(=O)C3=C2)C=C1,moler_16613
CC(C(=O)NC(CCCC(=O)O)C(=O)O)N1CCN(CC2=C(C3=CC=C(C(=O)O)C=C3)SC3=CC=CC=C32)CC1=O,moler_16614
CCC(C)NC(=N)NCCCCCCNCC1=CC=NN1C1=CC=C(Cl)C=C1,moler_16615
CC(C(=O)NC1=CC=C(F)C=C1)C(=O)OCC(=O)N1CCN(C2=CC=C([N+](=O)[O-])C=C2)CC1,moler_16616
FC1=CC=C(C(C2=CC=CC=N2)=C2CCC2)C=C1,moler_16617
CONC1=C(C=C2C(=C=C[N+](=O)[O-])NC(=O)C3=CC=CC=C32)CSC1,moler_16618
CC(C)(C)NC(C1=CC=C(C2=CC=C(C(=O)O)S2)C=C1)C1=NN=NN1C1=CC=C(Cl)C=C1,moler_16619
C1=CN=CC(C=NCCCCCCCCCN2CCC(C3=NN=NN3)CC2)=C1,moler_16620
CN1C(=O)C(C(=O)NC(CC2=CC=C(Cl)C=C2)C(=O)O)=CN(C2CCN(CC(N)=O)CC2)C1=O,moler_16621
O=C(CCCCCCCCC(=O)N(CCO)CCC1=CC=CC=C1)NCC1=CC=C2C(=O)NC(=O)C2=C1,moler_16622
O=C(CCC1=CC=CC=C1)NCCC1=CC=C(C(=O)O)C=C1,moler_16623
CC(=O)OC(CC(O)CNC(=O)CF)C1=CC=C(Cl)C=C1,moler_16624
CC(C)CN1CCC(C(=O)NC2=NC3=CC(Cl)=CC=C3N2C)CC1,moler_16625
CCOC(=O)N1C(SC)=NC2=C1N=CN=C2NC1CC1,moler_16626
CN1CCC(NC(=O)C2=CC3=NC(C4=CC=C(Cl)C(C(F)(F)F)=C4)=CN=C3S2)CC1,moler_16627
CC1=CC=C(NC(=O)CO)C=C1C(=O)N1CCNCC1,moler_16628
O=C(CC(=O)N1CCCC2=CC(Cl)=CC=C21)C1=CC=C(Cl)C=C1,moler_16629
C=NOCCCCCCCCCC(=O)OC1CC(C(=O)NCCCN(C)C)=CC2=CC=CC=C21,moler_16630
CCC(=O)NC1=CC=C(O)N=C1C1=CC=C(O)C=C1,moler_16631
CCOC(=O)CN1C=C(C2=CC=C(OCC)C=C2)C(=O)NC1=O,moler_16632
CCCCCCC=C(C1=CC=C(OCCN2CCOCC2)C=C1)C1=CC=C(C2=CC=C(Cl)C=C2)C=C1,moler_16633
CCCCCCCCCC(=O)OC(C)C(=O)NCC(=O)N1CCC(C2=CC=CS2)CC1,moler_16634
O=[N+]([O-])C1=CC=C(C2CCNCC2)C=C1,moler_16635
NN=C(C=CC1=CC=CC=C1)NC(=O)NCC1=CC=CC=C1,moler_16636
O=C1CCC2C(Cl)=C=C3NC4=C(C(=O)N(CC5=NC=NO5)C=N4)C3=C12,moler_16637
CN(CC1=CC=CC=C1)C1=NC=CC2=CC=CC=C21,moler_16638
CC1=NC(C(O)=NC2=CN=CC(C3CCN(C(=O)C4=CC=C(F)C(CN)=C4)CC3)=N2)=CS1,moler_16639
COCCN1C=C(C=C2C(=C=C3N=C(O)OC(C(=O)O)=N3)N(C3CCCC3)C(=O)C3=CC=CC=C32)C=NC1=O,moler_16640
COC1=CC=C(OCCNC(=O)C2=CN(CC3CCNCC3)C(=O)N(CC3=CC=CC=C3)C2=O)C=C1,moler_16641
CC1=C(C(F)F)N=C(C2(O)CCC3(CCC4=CC(F)=C(O)C=C43)CC2)O1,moler_16642
O=C(NC1CCCCC1)C1=CN=C(N2N=C3NC4=CC=CC=C4OC3=CC2=O)S1,moler_16643
COC(=O)C=C(OC(=O)C(C)=CCOC(C)(C)CCC=C(C)CCC=C(C)C)C(C)C,moler_16644
COC1=CC=C(C(=O)NCCCCCCCCCCCC(=O)O)C=C1,moler_16645
NC1=NC2=CC(C(=O)NCC3=CC=C(F)C=C3)=CC=C2N1CC1=CC=CC=C1,moler_16646
CCCCCCCCCN=C(S)NNCC1=CC=CC=C1,moler_16647
CC(C)(C)C1=CC=C(C2=NC3=C(N2)C(=O)N(C2CCC(NS(C)(=O)=O)CC2)CN3C2=CC=C(C3NCCC4=CC=CC=C43)C=C2)C=C1,moler_16648
CCOC(=O)N1CCC(NC2=CC=C(NS(=O)(=O)C3=CC=C(Br)C=C3)C=C2)CC1,moler_16649
CC1COC2=CC(Cl)=CC(Cl)=C2O1,moler_16650
NC(=O)C1=CC=C(COCCC2=CNC3=CC(Cl)=C(F)C=C23)C=C1,moler_16651
O=C(O)C1=CC(=NC2=CC=CC=C2C(=O)O)C2=CC=C(C3=CC=C4C=CC=CC4=C3)N=C2N1,moler_16652
ClC1=CC=C(CC2=CC=CC=C2)C=C1,moler_16653
O=C1NC(=O)N2C=C=C(I)C=C2C(=NO)N1,moler_16654
O=C(CSC1=CC=C(C2=NC(NCC3=CC=C(Cl)C=C3)=NC=C2)C=N1)NC1=CC=C(C(=O)N2CCCCC2)C=C1,moler_16655
CCCCNCC1=CC=CC=C1,moler_16656
CSC1=CC=C(N(C)C)C=C1,moler_16657
COC1=CC(CC2=CC=CN=C2)=C([S+]([O-])C2=NC3=CC=CC=C3N2)C=C1OC,moler_16658
ClC1=CC(I)=C2NC(SC3=CC=CC=C3)=C(C3=NN=NN3)C2=C1,moler_16659
O=[N+]([O-])C1=CC=C2C(=C1)N=C(C1CCN(CC3=CC=C(C4=CC=CC=C4OCC4=CC=CC=C4)C=C3)CC1)N2C1=CC=NC2=CC(Cl)=CC=C21,moler_16660
CC(C)C1=CC=C(C2=NOC(C3=CC=C4NC5=C(C4=C3)C(C3=CC=C(F)C=C3)=NCC5)=N2)C=C1,moler_16661
CC(=O)NC1=NC(COCCOCCOC2=CC=C(Cl)C=C2[N+](=O)[O-])=NC(N)=N1,moler_16662
CC(O)(CCC1=CSC(C2=CC=CN=C2)=N1)C(=O)O,moler_16663
CC(C)C(C(=O)N1CC=CCC1C(=O)O)C1OC(=O)N(C2=CC=C3OCOC3=C2)C(S)=NC1=O,moler_16664
CC1=NN=C(N2CCCCC2)N1CC1=NN(CC(N)=O)C2=CC=CC=C21,moler_16665
COC1=CC=C(C2C(NC3=NC4=CC=CC=C4N(C)C3=O)C(=O)N2CN2CCNCC2)C=C1,moler_16666
FC(F)(F)CN1N=CC2=C3C=CN=C(NC4CCNCC4)C3=C=C=C21,moler_16667
CCOC1=CC=C2NC(C)=C(CC3=CC=C4NC(C5=CC=C6OCOC6=C5)=CC4=C3)C2=C1,moler_16668
O=C(COCC1=CC=CO1)NC1=CC=NC=C1,moler_16669
ON=C(S)NN=CC1=CC=C(OCCCCCCCCCCl)C=C1,moler_16670
O=[N+]([O-])C1=CC=C(COCCOC(C2=CC=CC=C2)C2=CC=CC=C2)O1,moler_16671
O=C(O)CC1=CC(C2=NN3C=C(C4=CC=C(OCC5CC5)C=C4)N=C3N2)=CC=C1OC1CCCCC1,moler_16672
CC1CC(O)C2C(C(C)CC3=CC(=O)C=CC32C)C1SC(C)(C)C(=O)OCCOC1=CC=C(O)C=C1,moler_16673
COC1=CC(C=NNC(=O)C2=CC=CS2)=CC=C1OCCOC1=CC=CC=C1,moler_16674
O=C(COC1=CC=C(Cl)C=C1)NN1C=NN=N1,moler_16675
CC(=O)OC1=CC=C(CCCCCCCCC(=O)OC(C)(C[NH3+])C(=O)O)C=C1,moler_16676
CN(COCC1CC1)C(C1=CC=C(F)C=C1)C(C)(C)CNC(=N)N,moler_16677
COC1=CC=C(CN2CCC(NC(=O)C3=CC=C(Br)C=C3)CC2)C=C1Br,moler_16678
CN(C)C(=O)C1=CSC(C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)=N1,moler_16679
COC1=CC=C(C(CNC(=O)C2=CC(C3=CC=C(F)C=C3)=NC3=CC=CC=C32)N2CCCC2)C=C1,moler_16680
CC(C)OCCCCN1C=C(CCNC(=O)C2=CC=CC=C2)N=N1,moler_16681
CN1C=CC=C1C1=NC(C2=CC=C3NC=C(CC4=CC=C(F)C=C4)C3=C2)=CS1,moler_16682
O=C(CC1=CC=C(Cl)C(C(F)(F)F)=C1)NC1=NOC(C2=CC=C(COC3=CC=C(C(=O)NO)C=C3)C=C2)=N1,moler_16683
CCC1=CC=C(NC(=O)NC2CCCCC2)C=C1,moler_16684
C1=CC=C(CNCCCCCCCCCCCCN2CCCC2)C=C1,moler_16685
CC(=O)NC1=CC=C2NC(=O)N(C(S)=C(C)Cl)C(=O)C2=C1,moler_16686
CCOCN1C=CN2C(=O)N(C)C=C(C3=CN=C(OC4CCOCC4)N=C3)N=C12,moler_16687
CC(C)OC1=CC=C(CN(CC2=CC=C(N(C)C)C=C2)C(=O)C(C#N)=C(O)C2=CC=C(F)C(Cl)=C2)C=C1,moler_16688
NC1=CC=C(CN2CCN(C3=CC=CC=C3)CC2)C=C1,moler_16689
O=C(CC1CC1)OCN1N=NN=C1C1=CC=C(OCCC(F)(F)F)C=C1,moler_16690
CC(C(=O)O)N1CCC(OC(=O)CCCCCOC2=CC=C(S(=O)(=O)OC3=CC=C(F)C=C3)C=C2)C1,moler_16691
CNC(=O)C(C)NC(=O)C(CC1=CC=C(Cl)C=C1)NCC1=CC=C(Cl)C=C1,moler_16692
CC(=O)C1=CC=C(C2=CC=C(C3CC4=C(C(OC(C)(C)C(=O)O)=CC=C4)C4C=CC=CC43)C=C2)C=C1Cl,moler_16693
CC(C)C1=CC=C(OC(C)(C)C)C(CCCN(CCCN2CCN(C3=CC=NC=C3)CC2)CC2=CC=CC=C2)=C1,moler_16694
O=C(CC1=CC=C(F)C(C2=CC=CO2)=C1)C1=CC=C2C=CC=CC2=C1,moler_16695
CCN(CC(F)F)C(=O)C1=CN(CC2CCCCC2)C(C(F)F)OC1=O,moler_16696
CC(NC(=O)CCCS)C(=O)NC(CC1=CC=CC=C1)C(=O)NC1=CC=CC=C1C(=O)O,moler_16697
N=C(N)NCCCCCCCNC(=O)CNS(=O)(=O)C1=CC=CC=C1,moler_16698
COC1=CC=C(C(=O)N(CCC(C)(C)C)C(=O)C(C)CN(C)C)C2=C1N(CCN(C)S(C)(=O)=O)C(=O)CO2,moler_16699
N#CC1=C(O)C(SC2=CC=C(Br)C=C2C(=N)O)=C=C2C(=C1)C1=CC=CC=C1C(=O)N2CC(=O)O,moler_16700
O=C1C2=CC(Cl)=C(O)C=C2C2=CC=C(F)C=C2N1CN1CCCN(C2CC2)CC1,moler_16701
O=C(C=CC1=CC=C(F)C(F)=C1)CC(O)C1=CC=C(C(=O)O)C=C1,moler_16702
CC(=O)NC1=NC=C(C2=NC(NC3=CC=C(OCC4=CC=C(N5CCNCC5)C=C4)C=C3)=NC=C2Cl)C=N1,moler_16703
O=C1NC2=NC=CN2C2=C3N=C(C4CCC(OC5CCCC5)CC4)C4=CC=CC=C4C3=C=C=C12,moler_16704
CC1=C(C(=O)C2=CC=C(F)C=C2)C2=CC=CC=C2N1,moler_16705
CC(O)(C(=O)NCC(=O)NC1=CC=C2N=CC=C(N3CCOCC3)C2=C1)C(F)(F)F,moler_16706
O=C(NNCC1=CN=CN1)C(C1=CC=CC=C1)C1=CC=CC=C1,moler_16707
CC(C)OC1=CC=CC=C1OCC[SH](=O)=O,moler_16708
OC1=CC=C(NC2=NC(C3=CC=C(Cl)C=C3)=CC=N2)C=C1I,moler_16709
CCN(CC)CCC(=O)N1CCC(C2=NC=CC=N2)CC1,moler_16710
COC1=CC=C(CCC(C(=O)N(C(C)C)C(C)C)C(C)=NO)C=C1NC(C)=O,moler_16711
CCN(CC)C(=O)CCCN(C)C(=O)C(F)(F)F,moler_16712
CCCCCCCCCCC(=O)N1CCSC(=NS(=O)(=O)C2CC2C(=O)OC)C1,moler_16713
CC(C)C1=CC=C(C2=CC=CN=N2)C=C1,moler_16714
COC1=CC=C(CCC2=NC(C(=O)O)=C(S(C)(=O)=O)S2)C=C1,moler_16715
CN1CCN(CC2=CN=C3C=CC(Cl)=CC3=C2)C2=CC(C3=CC=C(NC(=O)C=CC4=CC=C(Cl)C=C4)C=C3)=CC=C21,moler_16716
O=C(CSC1=NN=C(CNC2CCCCC2)N1NC1=CC=C(N2CCCC2)C=C1)NC1=CC=C(F)C=C1,moler_16717
COC(=O)C1=CC=C(OC2=CC=C3CCOC3=C2)C=C1,moler_16718
ClC1=CC=C2C(=C1)N=CC=C2OC1=CC=C(NC2=CC=C(N3CCCC3)C=C2Cl)C=C1,moler_16719
OC1=CC=C(C2=CC=C3OC4=CC=CC=C4NC3=N2)C=C1,moler_16720
NC1=NC=C(NC(=O)NC2=CC=C(N3CCOCC3)C=C2)N=C1,moler_16721
O=[N+]([O-])C1=CC=C2OC(C=CC3=CC=C(N4CCCCC4)C=C3)=NC2=C1,moler_16722
CCOC(=O)N1CCC(OC2=CC=C(COC3=CC=C(NC4=CN=C5C=CC=CC5=C4)C=C3)C=C2)CC1,moler_16723
COC1=CC=C(C2=NN(C(C)=O)C(C(=O)OCCOCCOC3=CC=C(C4=CN(C5CCC(N)CC5)N=N4)C=C3)=C2)C=C1,moler_16724
CCC(C(=O)C=CC1=CC=C2NN=CC2=C1)C(=O)N(CC)CC(F)(F)F,moler_16725
NC1=NC2=CC=CC=C2C(NC(CCCCN=C(O)C2=CC=C(F)C=C2)C(=O)O)=N1,moler_16726
COC1=CC=C(C(=N)NCCCOC(=O)C2=CC=C3CCCCC3=C2)C=C1Br,moler_16727
CN(C)CCN(CCNC1=CC=C(Cl)C=C1)CC1=CC=CC=C1,moler_16728
CN=C(NC1=CN(C2CCCO2)N=C1)N(CCC(F)(F)F)CC(C)(C)C,moler_16729
CN(C)CCCOCCNC1=CC=C(C(=O)NC2=CC=C([N+](=O)[O-])C=C2)C=C1,moler_16730
COC(=O)C1=CC(Cl)=CC=C1OCC(=O)OCC1=CC=CS1,moler_16731
COC1=CC=C(C2C(C3=CC=CC=C3)=C(C3=CC=C(SC)C=C3)C(=O)N2C(C)CO)C=C1,moler_16732
O=C(NC1=CC=C(F)C=C1)C1C(=O)NC2=CC=CC=C2N1C(=O)O,moler_16733
CC1CCC2C(=O)C3=CC=CC=C3C(C(=O)CN3CCN([N+](N)=O)CC3)C2C1C(=O)C(=O)OP(=O)(O)O,moler_16734
COC1=CC=C(CC2C(C(=O)O)CCN2C(=O)CC2=CC=C(C(=O)O)C=C2)C=C1,moler_16735
CCOC(=O)N=C1SCC(=O)N1C1=CC=C2OCCOC2=C1,moler_16736
O=C1NCC2=CC(CNC(=O)N3CCC4=CC=C(F)C=C4CC3)=CC=C12,moler_16737
O=S(=O)(CC(C1=CC=CC=C1)C1=CC=CC=N1)C1=CC=C(Cl)C=C1,moler_16738
CCCCCCCCCCCOC(=O)NC(=[NH+]C(=O)OC)S(=O)(=O)O,moler_16739
CCOC(=O)C1=CC=C(COC2=CC(OCC3=CC=C(OC)C=C3)=CC=C2C(C)=O)C=C1,moler_16740
CCNC(CCCCCCCC1=CC=C2C(=O)C3=CC=C(C)C=C3C(=O)C2=C1)C(=O)O,moler_16741
CN(CCCCCN1C(=O)C2=CC=CC=C2CC1CCN(C)S(=O)(=O)C1=CC=CC=C1)CC1CCN(C2CCOCC2)CC1,moler_16742
COC1=CC=C(COC2=CC=C(Cl)C=C2CCNC(=O)CC2=CN=CN=C2)C=C1,moler_16743
CCC(CC(C)C)C(=O)N(CC)CC(=O)NC(CC1=CC=CS1)C(=O)NN=C(C1=CC=C(F)C=C1)C1CCCCC1,moler_16744
CC(=O)N1C(=N)C2=CC=CC=C2C2=CC(OCCCOC3=CC=CC=C3)=CC=C21,moler_16745
CC(C)(CCC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)O,moler_16746
CCN(CCN1CCC1)C1CC(=O)NC(=C=C(F)Cl)C1=CC1=C(NCC2=CSC(C3=CC=CC=C3)=N2)N=CNC1=O,moler_16747
O=C1CCC(C(=O)N2CCC(N3CC=C(C4=CSC(NO)=N4)CC3)CC2)O1,moler_16748
COC1=CC=C(CNC(=O)C2CC3=C(C=CC=C3C3=CC=C(OC)C=C3)CO2)C=C1,moler_16749
CC(C)(C)OC(=O)C(C)(C)CC=C(NCC1=NC2=CC=CC=C2C(=O)N1)C1=CC=CC=C1,moler_16750
NC(=O)C1=CC=C(SCCCCCNSC2=CC=CC=C2)N=C1,moler_16751
CN1C=CC(N=CC2=CN3C4=CC=CC=C4C4=CC=CC=C4C3=N2)=N1,moler_16752
CC(C)C(C(=O)N(C(C)C)C(C)C)C(O)C(C)C(=O)OCC(O)C(O)C(CC1=CC=CC=C1)NP(=O)(O)O,moler_16753
COC1=C(OC)C=C2C(=C1)OCC1=CC(C3=NC(C)=CC(N)=N3)=CC=C12,moler_16754
O=C1C2=C(CCN1CC1=CC=C(N3C=CN=C3)C=C1)NC=C2,moler_16755
CC(O)(COP(=O)(NCC1=CC=CO1)OC1=CC=CC=C1)CN1N=C(C(=O)O)C=C1C1=CC=C(Cl)C=C1,moler_16756
FC1=CC=C(N2CCN(C3=NC4=CC=CC=C4S3)CC2)C=C1,moler_16757
C=C(C=C1C2=C=CC(C3=CC=C(C4=CC=CC=C4)C=C3)=CC=C2N2CC1CCC1=CC=CC=C12)CN,moler_16758
CN1C=C(CCCCCCCCOC2=CC=C(C3=NC4=CC=CC=C4N3)C=C2)C2=CC=CC=C21,moler_16759
COC(=O)COCC1=CC=C2NN=CC2=C1,moler_16760
O=C(CN1CCN(C2=CC=NC=C2)CC1)NC1=CC=C(CS(=O)(=O)CC(F)(F)F)C=C1,moler_16761
O=C(C1=CC=C(F)C(Cl)=C1)C1CCCN1C(=O)CCCCCCCBr,moler_16762
NC(=O)CNC(=O)COC(=O)C1=CC=C2CCC3=CC=CC=C3C2=C1,moler_16763
CN(C)C(=O)N1CCN(C(=O)C2=CC=CC=C2SCC(=O)O)CC1,moler_16764
CC1=CC(O)=C2CCC(=O)OC2=C1,moler_16765
CNC(=O)C1=CC(N2N=CC3=C2N=C2C=CC(C4=CC=C(N5CCCCC5)C=C4)=C=CC2=C3OC(C)(C)C)=CC=C1O,moler_16766
COCN1C2=C=C(C3=CC=C(OC(C)=O)C=C3)C=C(CC1C1=CC=C(O)C=C1)S2,moler_16767
CSC1=CC=C(C2=C(OCC3=CC=C(Cl)C=C3)N=CN=C2N2CCOCC2)C=C1,moler_16768
O=C(CNC(=O)C1=CC=C(S(=O)(=O)O)C=C1)NCC(=O)NC1=CC=C(C(=O)NC2CCCC2)C=C1,moler_16769
CC(C)CCN(CC1=CC=CC=C1)C(=N)NC1CCN(CC2=NC=CN2)CC1,moler_16770
CN(C)C1=NC(C2=CC=CC=C2)=CC(C2=CC=C3OC(C4=CC=C(OCC5=CC=CC=C5)C=C4)=NC3=C2)=N1,moler_16771
CC(C)(C)C1=CC=C(CCCCNC(C2=CC=CC=C2)C2=NN=NN2C(C)(C)C)C=C1,moler_16772
CN(C)CC(=O)O,moler_16773
COC1=CC(C=NNC(=O)C2=CC=C(O)C=C2)=CC=C1O,moler_16774
CC(C)(C)OC1=CC(C2=CNN=C2)=CC=C1OCC1=CC=CC=C1,moler_16775
FC1=CC=C2NC(NC3=CC=C(COCC4=CC=CN=C4)C=C3)=CC2=C1,moler_16776
COC(C)(C)CCN(CC1=CC=CC=C1)C(=O)NC1=CC=C(CC(=O)O)C=C1,moler_16777
CCCN(CCCCCC(=O)N(CC)CC(=O)NC1=CC=C(OC2CCCCC2)C=C1)CCCNC(C)=N,moler_16778
N=C(NC1CCC1)C1=CC=C2NCCC3=CC=CC=C3C2=C1,moler_16779
O=C(NCC1CC1Cl)N1CCC(C(=O)N2CCN(CO)CC2)CC1,moler_16780
COC(=O)CCC1=CC=CN=N1,moler_16781
CCN(CC)C(=O)C1=CN=C(OC2=CC=C(F)C=C2F)S1,moler_16782
CCOC1=CC=C(C2=CN3C4=CC(N)=CC=C4C4=CC=CC=C4C3=N2)C=C1,moler_16783
CCOC(=O)C1OC(=O)C2=C(O)OC3=C=C(N(CSCC4=CC=CC=C4)NC(=O)C4=CC=CC=C4)C1C2=C3,moler_16784
O=C1C2=CC=CC=C2OC2=CC(COC3=CC=C(SCC4CC4)C=C3)=CC=C12,moler_16785
CN(C)CCCC(=O)N(CCNC1CCCCC1)CCOC1=CC=CN=N1,moler_16786
CC1=CC=C(NC(=O)N2CCN(CC3=CC=CS3)CC2)C=C1,moler_16787
ON1C=C(C2CC2)N=C1C1=CC=C(CNCC2=CC=C(Cl)C=C2)C=C1,moler_16788
CC(NC(=O)C(N)CC1=CC=CC=C1)C(=O)NC1CC1,moler_16789
O=C(NC1=NC(NCCCCCCOC2OC(CO)C(O)C2O)=NC=C1I)C1CC(Cl)(Cl)CO1,moler_16790
COC1=CC=C(CC(=O)NC2=C(C(C)=O)C=C(OC)C(OC)=C2)C=C1OC,moler_16791
CCN(CCN1CCOCC1)C(=O)C1=CC=CN=C1NC1=CC=C(C(=O)C2=CC=C(F)C=C2F)C=C1,moler_16792
OC(=NC1=CC=CN=C1)N1CC2=NOC(COC3=CC=C4OCOC4=C3)(C2)C1,moler_16793
COC1=CC2=C(C=C1OC)C(CN(C)C)C1=CC=C(O)C=C1O2,moler_16794
CN(C)C1=NC=NC2=C1N=CN2C1CCC2CN(C(=O)C3=CC=C(C4=CC=C(O)C=C4)C=C3)CC2C1O,moler_16795
CC(C)N(C(=O)C(C)(C(=O)C=CNC1=CC=C(P(N)(=O)O)C=C1)C(C)C)C(C)C,moler_16796
CC(=O)OC1C(O)C(O)C(C)C(O)CC(C)C(O)(C2=CC=CC=C2)CC1C(C)C,moler_16797
CC(C)(C#N)C1=CC=C(C(=O)C2=CC=CC=C2)C=C1,moler_16798
O=C(O)CNC(=O)C1=CN=C(SCC(=O)NC2CCCCC2)N(CC2=CC=C(OC(F)F)C=C2)C1=O,moler_16799
CN(CC1=CC=C(Cl)C(NC(=O)CSC2=NN=NN2C2CCCCC2)=C1)C(=O)COC1=CC=C(Cl)C=C1Cl,moler_16800
CCCCCCCCOC1=CC=NN(CC(=O)NC(C)C2=CC=NC3=CC=C(F)C=C32)C1=O,moler_16801
COC1=CC=C(CNC(=O)C(NC2CCC2)C2=CC=CC=C2)C=C1,moler_16802
CCCCCCCC(=O)NC(=O)NC(N)=S,moler_16803
COC(=O)N1CCN(CCC(=O)N(CCC2=CC=C(Cl)C=C2)CC2=CC=C(NC(=O)C3=CC=CC(Cl)=C3)C=C2)CC1,moler_16804
C=CCC1=C2N=C(C3=CC=CC=C3)C=CN2N=C1,moler_16805
